Name,Year,Tn,Tx
Akuse,2024-03-02,27.8,38.5
Akuse,2024-03-03,27.900000000000002,31.5
Akuse,2024-03-04,24.6,37
Akuse,2024-03-05,26.5,38.2
Akuse,2024-03-06,27.5,38.1
Akuse,2024-03-07,27.5,33
Akuse,2024-03-08,26.7,36.5
Akuse,2024-03-09,26.900000000000002,32.2
Akuse,2024-03-10,26,38.5
Akuse,2024-03-11,27,38.5
Akuse,2024-03-12,27.6,37.800000000000004
Akuse,2024-03-13,28,36
Akuse,2024-03-14,28,37
Akuse,2024-03-15,27,38.1
Akuse,2024-03-16,27,37.1
Akuse,2024-03-17,27.2,37.1
Akuse,2024-03-18,28,38
Akuse,2024-03-19,28.2,37
Akuse,2024-03-20,28.8,37.4
Akuse,2024-03-21,27.400000000000002,38.800000000000004
Akuse,2024-03-22,24.400000000000002,37.5
Akuse,2024-03-23,27.3,37
Akuse,2024-03-24,27,37
Akuse,2024-03-25,28,38.5
Akuse,2024-03-26,28,37.5
Akuse,2024-03-27,27.7,37.9
Akuse,2024-03-28,28.8,38
Akuse,2024-03-29,26,37
Akuse,2024-03-30,27.1,36.7
Akuse,2024-03-31,27,36.7
Axim,2021-05-01,27.5,32.3
Axim,2021-05-02,27.5,32.1
Axim,2021-05-03,28.3,31.2
Axim,2021-05-04,24,29.7
Axim,2021-05-05,24.900000000000002,31.6
Axim,2021-05-06,25.6,31.1
Axim,2021-05-07,26.5,30.3
Axim,2021-05-08,25.5,28.400000000000002
Axim,2021-05-09,24,30.3
Axim,2021-05-10,24,30.3
Axim,2021-05-11,24.7,31.400000000000002
Axim,2021-05-12,27,31.8
Axim,2021-05-13,27.3,31.5
Axim,2021-05-14,27.5,32.3
Axim,2021-05-15,26,31.5
Axim,2021-05-16,26,31.2
Axim,2021-05-17,26.400000000000002,31.3
Axim,2021-05-18,27.5,30.5
Axim,2021-05-19,25.2,31.3
Axim,2021-05-20,25,31.400000000000002
Axim,2021-05-21,24.2,29.5
Axim,2021-05-22,24.3,30.900000000000002
Axim,2021-05-23,24.400000000000002,30.2
Axim,2021-05-24,24.1,30.6
Axim,2021-05-25,24.6,30.1
Axim,2021-05-26,26.3,31.1
Axim,2021-05-27,25.8,31.400000000000002
Axim,2021-05-28,26.3,31.6
Axim,2021-05-29,25.3,31.1
Axim,2021-05-30,26.3,31
Axim,2021-05-31,24.400000000000002,29.7
Axim,2021-06-01,24.3,30.5
Axim,2021-06-02,25.2,30.8
Axim,2021-06-03,25.8,30.8
Axim,2021-06-04,26.3,30.1
Axim,2021-06-05,25.5,30.2
Axim,2021-06-06,26.1,31.1
Axim,2021-06-07,25.7,31.2
Axim,2021-06-08,24.5,31
Axim,2021-06-09,24.8,30.5
Axim,2021-06-10,24.900000000000002,29
Axim,2021-06-11,26.900000000000002,27.5
Axim,2021-06-12,23.2,30.7
Axim,2021-06-13,24.2,30.8
Axim,2021-06-14,25.5,31
Axim,2021-06-15,27.3,29.900000000000002
Axim,2021-06-16,25.2,30.400000000000002
Axim,2021-06-17,26.8,30.6
Axim,2021-06-18,26.8,30.7
Axim,2021-06-19,27.2,30.2
Axim,2021-06-20,24.8,28
Axim,2021-06-21,22.400000000000002,28.3
Axim,2021-06-22,24.8,29.5
Axim,2021-06-23,23.8,30
Axim,2021-06-24,23.5,27.3
Axim,2021-06-25,23.6,29.1
Axim,2021-06-26,23.5,29
Axim,2021-06-27,22.1,29.7
Axim,2021-06-28,24,29.400000000000002
Axim,2021-06-29,24.1,29.6
Axim,2021-06-30,23.400000000000002,25.8
Axim,NA,NA,NA
Axim,2021-07-01,22.900000000000002,29.1
Axim,2021-07-02,25.1,27.400000000000002
Axim,2021-07-03,23.7,26
Axim,2021-07-04,22.1,26.3
Axim,2021-07-05,23.8,28.7
Axim,2021-07-06,21.7,27.900000000000002
Axim,2021-07-07,24.900000000000002,29.6
Axim,2021-07-08,25.400000000000002,29
Axim,2021-07-09,24,28.900000000000002
Axim,2021-07-10,24.900000000000002,28.7
Axim,2021-07-11,24,29.1
Axim,2021-07-12,24,29.1
Axim,2021-07-13,25.7,29.2
Axim,2021-07-14,25.8,28.6
Axim,2021-07-15,24.5,26.7
Axim,2021-07-16,23.5,26
Axim,2021-07-17,23,28.400000000000002
Axim,2021-07-18,25.1,28.8
Axim,2021-07-19,25.1,28.5
Axim,2021-07-20,25.2,28.7
Axim,2021-07-21,25,28.900000000000002
Axim,2021-07-22,25.5,28.8
Axim,2021-07-23,25.1,29.400000000000002
Axim,2021-07-24,24.900000000000002,28.7
Axim,2021-07-25,24.2,28.7
Axim,2021-07-26,24.8,28
Axim,2021-07-27,25,28.3
Axim,2021-07-28,24.7,28.2
Axim,2021-07-29,23,29
Axim,2021-07-30,24.900000000000002,28.900000000000002
Axim,2021-07-31,24.5,28.6
Axim,2022-09-01,23.5,27.5
Axim,2022-09-02,23,28.400000000000002
Axim,2022-09-03,23.2,28
Axim,2022-09-04,23.900000000000002,28
Axim,2022-09-05,23.5,26.2
Axim,2022-09-06,22.900000000000002,27.900000000000002
Axim,2022-09-07,24.1,28.2
Axim,2022-09-08,23.8,28
Axim,2022-09-09,23.3,28.400000000000002
Axim,2022-09-10,24.3,28
Axim,2022-09-11,24,27.900000000000002
Axim,2022-09-12,24.2,27.8
Axim,2022-09-13,24.2,27.3
Axim,2022-09-14,23.400000000000002,28.3
Axim,2022-09-15,24.400000000000002,28.900000000000002
Axim,2022-09-16,24.3,27
Axim,2022-09-17,24.2,28.1
Axim,2022-09-18,24.2,28.6
Axim,2022-09-19,24.7,26.1
Axim,2022-09-20,23,26.7
Axim,2022-09-21,24,28.2
Axim,2022-09-22,24.5,28.1
Axim,2022-09-23,24.7,27.900000000000002
Axim,2022-09-24,24.5,27.400000000000002
Axim,2022-09-25,23.900000000000002,28
Axim,2022-09-26,23.8,27.6
Axim,2022-09-27,24,28.6
Axim,2022-09-28,24,27.400000000000002
Axim,2022-09-29,24.2,28.5
Axim,2022-09-30,24.1,27.900000000000002
Axim,NA,NA,NA
Axim,2022-10-01,24.7,25.2
Axim,2022-10-02,23.6,28.3
Axim,2022-10-03,24.1,28.6
Axim,2022-10-04,25.2,28.5
Axim,2022-10-05,25.2,29.1
Axim,2022-10-06,24.900000000000002,29.2
Axim,2022-10-07,24.900000000000002,29.1
Axim,2022-10-08,25.5,29.2
Axim,2022-10-09,23.7,28.900000000000002
Axim,2022-10-10,21.3,28.7
Axim,2022-10-11,23.8,29.1
Axim,2022-10-12,24,29.5
Axim,2022-10-13,22.8,30
Axim,2022-10-14,24,29.900000000000002
Axim,2022-10-15,25.8,30
Axim,2022-10-16,24.400000000000002,29.6
Axim,2022-10-17,22.5,30
Axim,2022-10-18,24,30.400000000000002
Axim,2022-10-19,23.900000000000002,29.400000000000002
Axim,2022-10-20,24.5,29.900000000000002
Axim,2022-10-21,22.1,29.8
Axim,2022-10-22,24.5,30.400000000000002
Axim,2022-10-23,25.900000000000002,30.3
Axim,2022-10-24,24.5,30
Axim,2022-10-25,23,29.5
Axim,2022-10-26,21.8,29
Axim,2022-10-27,23.7,30.5
Axim,2022-10-28,24,30.6
Axim,2022-10-29,22.7,30
Axim,2022-10-30,23.900000000000002,30.7
Axim,2022-10-31,23.7,30.8
Axim,2022-11-01,23.8,31
Axim,2022-11-02,23.8,31.2
Axim,2022-11-03,23.400000000000002,30.900000000000002
Axim,2022-11-04,26.6,31.2
Axim,2022-11-05,23.3,31.1
Axim,2022-11-06,25.5,31.5
Axim,2022-11-07,23,31.1
Axim,2022-11-08,24,31.5
Axim,2022-11-09,23.8,30.7
Axim,2022-11-10,23.900000000000002,30.6
Axim,2022-11-11,22.6,30.8
Axim,2022-11-12,23.900000000000002,30.6
Axim,2022-11-13,22.6,27.7
Axim,2022-11-14,22.5,30.3
Axim,2022-11-15,23.8,31.400000000000002
Axim,2022-11-16,21.5,30.7
Axim,2022-11-17,23.3,31
Axim,2022-11-18,23.6,30.900000000000002
Axim,2022-11-19,24.1,31.2
Axim,2022-11-20,22.5,30.8
Axim,2022-11-21,24.5,31
Axim,2022-11-22,25.1,31.2
Axim,2022-11-23,24.400000000000002,31.400000000000002
Axim,2022-11-24,23.1,31.3
Axim,2022-11-25,22.8,31.1
Axim,2022-11-26,24.900000000000002,31
Axim,2022-11-27,24.7,30.8
Axim,2022-11-28,23.8,30.6
Axim,2022-11-29,22.8,31.1
Axim,2022-11-30,24.6,31.5
Axim,NA,NA,NA
Axim,2022-12-01,23.5,31.8
Axim,2022-12-02,24.3,29.3
Axim,2022-12-03,23.400000000000002,30
Axim,2022-12-04,24.8,31.1
Axim,2022-12-05,24.6,31.3
Axim,2022-12-06,25.5,31.5
Axim,2022-12-07,27.400000000000002,31.6
Axim,2022-12-08,25.8,31
Axim,2022-12-09,24.6,32
Axim,2022-12-10,23.400000000000002,31.8
Axim,2022-12-11,25,31.8
Axim,2022-12-12,26,31.8
Axim,2022-12-13,24.3,31.3
Axim,2022-12-14,25.3,31.6
Axim,2022-12-15,27.2,31.8
Axim,2022-12-16,23.900000000000002,31.400000000000002
Axim,2022-12-17,23.1,30.8
Axim,2022-12-18,25.1,31.400000000000002
Axim,2022-12-19,22.5,31
Axim,2022-12-20,22.6,30.7
Axim,2022-12-21,23.400000000000002,30.6
Axim,2022-12-22,23.6,31.1
Axim,2022-12-23,25.2,30.8
Axim,2022-12-24,24.1,31.1
Axim,2022-12-25,23.8,31.1
Axim,2022-12-26,22.3,31.1
Axim,2022-12-27,23.3,31.3
Axim,2022-12-28,23.3,31.2
Axim,2022-12-29,24,31.6
Axim,2022-12-30,24.6,31.7
Axim,2022-12-31,25.1,31.400000000000002
Axim,2023-01-01,23.6,31.3
Axim,2023-01-02,23.8,31.5
Axim,2023-01-03,23.1,31.400000000000002
Axim,2023-01-04,22.5,30.6
Axim,2023-01-05,22.7,31.5
Axim,2023-01-06,25,31.6
Axim,2023-01-07,26.6,31.5
Axim,2023-01-08,26,31.8
Axim,2023-01-09,27.5,31.8
Axim,2023-01-10,27,31.8
Axim,2023-01-11,24.3,31.3
Axim,2023-01-12,25.2,31.5
Axim,2023-01-13,24.400000000000002,31.7
Axim,2023-01-14,24.8,32.7
Axim,2023-01-15,25,31.900000000000002
Axim,2023-01-16,23.7,32
Axim,2023-01-17,25.400000000000002,32
Axim,2023-01-18,24.5,31.8
Axim,2023-01-19,25,31.7
Axim,2023-01-20,24.8,31
Axim,2023-01-21,24.1,32
Axim,2023-01-22,26,31.7
Axim,2023-01-23,24.1,31.5
Axim,2023-01-24,25,31.6
Axim,2023-01-25,25.3,31.5
Axim,2023-01-26,26.900000000000002,31.2
Axim,2023-01-27,22.5,31.1
Axim,2023-01-28,26.7,31.5
Axim,2023-01-29,25,32
Axim,2023-01-30,23.400000000000002,30.900000000000002
Axim,2023-01-31,27,31.5
Axim,2023-02-01,24.8,31.5
Axim,2023-02-02,24.8,31.7
Axim,2023-02-03,25.6,31.5
Axim,2023-02-04,26,31.6
Axim,2023-02-05,22.1,30.5
Axim,2023-02-06,25.6,31.8
Axim,2023-02-07,24.2,30.900000000000002
Axim,2023-02-08,24.8,31.3
Axim,2023-02-09,24.6,30.8
Axim,2023-02-10,24.5,31.900000000000002
Axim,2023-02-11,25.5,32.1
Axim,2023-02-12,25.7,32
Axim,2023-02-13,27.5,32
Axim,2023-02-14,27.6,32.5
Axim,2023-02-15,23.6,31.6
Axim,2023-02-16,24.900000000000002,32.5
Axim,2023-02-17,25.3,32
Axim,2023-02-18,24.900000000000002,32.4
Axim,2023-02-19,25.1,31.8
Axim,2023-02-20,20.7,32.1
Axim,2023-02-21,28.1,32.6
Axim,2023-02-22,27.5,32.5
Axim,2023-02-23,28.2,31.6
Axim,2023-02-24,28,32.6
Axim,2023-02-25,23.8,32.2
Axim,2023-02-26,22.8,31.6
Axim,2023-02-27,27.3,31.400000000000002
Axim,2023-02-28,24.900000000000002,32.1
Axim,NA,NA,NA
Axim,NA,NA,NA
Axim,NA,NA,NA
Axim,2023-03-01,27.5,31.6
Axim,2023-03-02,24.400000000000002,32.3
Axim,2023-03-03,27.6,32.8
Axim,2023-03-04,24.8,32
Axim,2023-03-05,24.6,32.1
Axim,2023-03-06,27.400000000000002,32.5
Axim,2023-03-07,25.400000000000002,28.3
Axim,2023-03-08,24.2,32.8
Axim,2023-03-09,27.7,33
Axim,2023-03-10,23.1,31.3
Axim,2023-03-11,25.6,32.4
Axim,2023-03-12,21.7,29.400000000000002
Axim,2023-03-13,23.3,31.900000000000002
Axim,2023-03-14,27.400000000000002,32.3
Axim,2023-03-15,24.7,32.2
Axim,2023-03-16,27.900000000000002,32.5
Axim,2023-03-17,28.2,32.6
Axim,2023-03-18,22,29.5
Axim,2023-03-19,21.900000000000002,31.5
Axim,2023-03-20,27.7,32.8
Axim,2023-03-21,24.1,32.1
Axim,2023-03-22,26,30.8
Axim,2023-03-23,22.5,31
Axim,2023-03-24,26.400000000000002,30.7
Axim,2023-03-25,23.6,31
Axim,2023-03-26,25,31.400000000000002
Axim,2023-03-27,25.900000000000002,31.5
Axim,2023-03-28,24.900000000000002,31.6
Axim,2023-03-29,26.400000000000002,32.1
Axim,2023-03-30,24.400000000000002,31.3
Axim,2023-03-31,24.5,32
Bole,2021-01-01,18,37.2
Bole,2021-01-02,19.5,37
Bole,2021-01-03,21.6,36.300000000000004
Bole,2021-01-04,24,37.5
Bole,2021-01-05,23.5,37.5
Bole,2021-01-06,20.2,39
Bole,2021-01-07,22.5,38
Bole,2021-01-08,23,37.800000000000004
Bole,2021-01-09,25.5,38
Bole,2021-01-10,23.5,38
Bole,2021-01-11,23,36
Bole,2021-01-12,24,37.4
Bole,2021-01-13,20,37.300000000000004
Bole,2021-01-14,19.1,37
Bole,2021-01-15,19,37.5
Bole,2021-01-16,19,37
Bole,2021-01-17,17.7,37
Bole,2021-01-18,17.5,36.5
Bole,2021-01-19,18.5,36.800000000000004
Bole,2021-01-20,23.5,35.5
Bole,2021-01-21,20,36.300000000000004
Bole,2021-01-22,19,35.1
Bole,2021-01-23,19.5,35.6
Bole,2021-01-24,20.3,36.5
Bole,2021-01-25,17.5,37
Bole,2021-01-26,18,37.5
Bole,2021-01-27,18,37.6
Bole,2021-01-28,17,37.7
Bole,2021-01-29,18.5,37
Bole,2021-01-30,18.5,38
Bole,2021-01-31,22,36.6
Bole,2021-02-01,20,36.7
Bole,2021-02-02,18.5,36.7
Bole,2021-02-03,19.6,38
Bole,2021-02-04,20,39
Bole,2021-02-05,21.5,38.5
Bole,2021-02-06,22.5,37.800000000000004
Bole,2021-02-07,23,38.5
Bole,2021-02-08,22.7,36.800000000000004
Bole,2021-02-09,23.3,39
Bole,2021-02-10,21.5,39.300000000000004
Bole,2021-02-11,19,39.7
Bole,2021-02-12,23,39.300000000000004
Bole,2021-02-13,22.6,39
Bole,2021-02-14,26,38.5
Bole,2021-02-15,25,38.5
Bole,2021-02-16,26.1,38.800000000000004
Bole,2021-02-17,25,36.5
Bole,2021-02-18,24,34.6
Bole,2021-02-19,25,36
Bole,2021-02-20,22.5,35.4
Bole,2021-02-21,21.5,37.2
Bole,2021-02-22,19.1,37.2
Bole,2021-02-23,20.3,37.800000000000004
Bole,2021-02-24,20.900000000000002,38
Bole,2021-02-25,20,38.1
Bole,2021-02-26,21.5,38.1
Bole,2021-02-27,23.5,38
Bole,2021-02-28,25.6,38
Bole,NA,NA,NA
Bole,NA,NA,NA
Bole,NA,NA,NA
Bole,2021-03-01,26,39.5
Bole,2021-03-02,23,39.5
Bole,2021-03-03,24,39
Bole,2021-03-04,25.5,39.5
Bole,2021-03-05,27.8,35.5
Bole,2021-03-06,24.900000000000002,39.1
Bole,2021-03-07,26.5,37.300000000000004
Bole,2021-03-08,24.5,39
Bole,2021-03-09,27,38
Bole,2021-03-10,23.3,36.2
Bole,2021-03-11,25.5,37
Bole,2021-03-12,26.5,35
Bole,2021-03-13,26,36
Bole,2021-03-14,27.5,34
Bole,2021-03-15,25.5,36.800000000000004
Bole,2021-03-16,25.900000000000002,37
Bole,2021-03-17,26.5,36.5
Bole,2021-03-18,22.5,32.5
Bole,2021-03-19,24.3,35.5
Bole,2021-03-20,26,34.6
Bole,2021-03-21,26.5,36.5
Bole,2021-03-22,24,33.6
Bole,2021-03-23,26,33.5
Bole,2021-03-24,26,35
Bole,2021-03-25,25.5,37
Bole,2021-03-26,25,38.300000000000004
Bole,2021-03-27,25.5,34.5
Bole,2021-03-28,24.6,34.5
Bole,2021-03-29,25.5,36.5
Bole,2021-03-30,25.400000000000002,37
Bole,2021-03-31,25.5,37.5
Bole,2021-04-01,26.900000000000002,36.6
Bole,2021-04-02,25,38
Bole,2021-04-03,26.5,37.5
Bole,2021-04-04,26.5,38.300000000000004
Bole,2021-04-05,26.5,37.5
Bole,2021-04-06,26.5,38.2
Bole,2021-04-07,25.5,37.300000000000004
Bole,2021-04-08,27.5,39.5
Bole,2021-04-09,26.5,38
Bole,2021-04-10,23.5,37
Bole,2021-04-11,24,36.5
Bole,2021-04-12,26,38
Bole,2021-04-13,27,38
Bole,2021-04-14,23.6,35
Bole,2021-04-15,23,36.5
Bole,2021-04-16,26,36
Bole,2021-04-17,23.5,32
Bole,2021-04-18,25.2,35.5
Bole,2021-04-19,24.2,35
Bole,2021-04-20,26,37
Bole,2021-04-21,24,35
Bole,2021-04-22,25.5,32
Bole,2021-04-23,26,37.800000000000004
Bole,2021-04-24,26.5,36.2
Bole,2021-04-25,25,35
Bole,2021-04-26,25.3,38
Bole,2021-04-27,23,33
Bole,2021-04-28,25,36
Bole,2021-04-29,23.5,38
Bole,2021-04-30,26.5,38
Bole,NA,NA,NA
Bole,2021-05-01,26,37
Bole,2021-05-02,26.5,37.5
Bole,2021-05-03,23.5,35
Bole,2021-05-04,21.5,32.5
Bole,2021-05-05,25.5,34.2
Bole,2021-05-06,25.400000000000002,34
Bole,2021-05-07,25.5,33.5
Bole,2021-05-08,25,35
Bole,2021-05-09,24,32.5
Bole,2021-05-10,24.5,35.2
Bole,2021-05-11,26,36
Bole,2021-05-12,26,34.5
Bole,2021-05-13,22,33.8
Bole,2021-05-14,24.5,36.5
Bole,2021-05-15,25.400000000000002,35.5
Bole,2021-05-16,22,33.5
Bole,2021-05-17,25,35.4
Bole,2021-05-18,26.2,36
Bole,2021-05-19,25,36
Bole,2021-05-20,25.5,36.800000000000004
Bole,2021-05-21,23,36.2
Bole,2021-05-22,25,36
Bole,2021-05-23,25.7,38
Bole,2021-05-24,26.5,38
Bole,2021-05-25,23,33
Bole,2021-05-26,26,33.5
Bole,2021-05-27,25,34.5
Bole,2021-05-28,26,35
Bole,2021-05-29,27.2,36.300000000000004
Bole,2021-05-30,26,26.5
Bole,2021-05-31,24,34
Bole,2021-06-01,23.5,31.8
Bole,2021-06-02,25,36
Bole,2021-06-03,25,29
Bole,2021-06-04,24,28.5
Bole,2021-06-05,24,33.5
Bole,2021-06-06,25.5,31.5
Bole,2021-06-07,23.5,33.5
Bole,2021-06-08,24.5,31
Bole,2021-06-09,23,33.5
Bole,2021-06-10,22.5,31.5
Bole,2021-06-11,24.5,28.3
Bole,2021-06-12,23.7,32.5
Bole,2021-06-13,23.5,33.5
Bole,2021-06-14,25.5,33.3
Bole,2021-06-15,24.5,33
Bole,2021-06-16,22,28
Bole,2021-06-17,23.5,32
Bole,2021-06-18,24.5,31.5
Bole,2021-06-19,24.2,33
Bole,2021-06-20,25,29.5
Bole,2021-06-21,22.5,29
Bole,2021-06-22,23,31
Bole,2021-06-23,23.5,31.5
Bole,2021-06-24,22.2,29.5
Bole,2021-06-25,22.5,32.3
Bole,2021-06-26,24,27.5
Bole,2021-06-27,21,29.5
Bole,2021-06-28,22.6,32.6
Bole,2021-06-29,24,33
Bole,2021-06-30,24.5,32
Bole,NA,NA,NA
Bole,2021-07-01,22.5,31.5
Bole,2021-07-02,21.5,30
Bole,2021-07-03,23,31.5
Bole,2021-07-04,24,29.5
Bole,2021-07-05,23.5,29.900000000000002
Bole,2021-07-06,23.3,31
Bole,2021-07-07,22.5,31.400000000000002
Bole,2021-07-08,24,30.7
Bole,2021-07-09,24.5,30.2
Bole,2021-07-10,23,30
Bole,2021-07-11,24,30.400000000000002
Bole,2021-07-12,24,30.5
Bole,2021-07-13,24,28.5
Bole,2021-07-14,23.5,31
Bole,2021-07-15,23,30
Bole,2021-07-16,22,30
Bole,2021-07-17,21,26
Bole,2021-07-18,23.5,28.5
Bole,2021-07-19,22.5,30
Bole,2021-07-20,22.5,30
Bole,2021-07-21,23,29.5
Bole,2021-07-22,23.5,29.5
Bole,2021-07-23,22.5,30
Bole,2021-07-24,23,27.7
Bole,2021-07-25,22.5,30.5
Bole,2021-07-26,23.400000000000002,28.5
Bole,2021-07-27,22.8,25.5
Bole,2021-07-28,23.3,27.3
Bole,2021-07-29,24,27.5
Bole,2021-07-30,23.5,29.5
Bole,2021-07-31,21,25.5
Bole,2021-08-01,22,29.7
Bole,2021-08-02,22,29
Bole,2021-08-03,22.5,32.5
Bole,2021-08-04,21,26.5
Bole,2021-08-05,23.5,28
Bole,2021-08-06,23.8,29
Bole,2021-08-07,22,30.5
Bole,2021-08-08,24,30.5
Bole,2021-08-09,22,29.7
Bole,2021-08-10,23.2,29
Bole,2021-08-11,23.5,27.5
Bole,2021-08-12,23.5,29.6
Bole,2021-08-13,22.5,27
Bole,2021-08-14,23,28.5
Bole,2021-08-15,23,27.5
Bole,2021-08-16,22.5,28
Bole,2021-08-17,22.5,29
Bole,2021-08-18,23,27.6
Bole,2021-08-19,23.5,29
Bole,2021-08-20,22,31.5
Bole,2021-08-21,22,26
Bole,2021-08-22,23,28.5
Bole,2021-08-23,23.5,31.3
Bole,2021-08-24,21.5,31.5
Bole,2021-08-25,22.5,29.5
Bole,2021-08-26,24,30.5
Bole,2021-08-27,24,30.5
Bole,2021-08-28,22,28.5
Bole,2021-08-29,22.5,31
Bole,2021-08-30,24,27
Bole,2021-08-31,22,28.5
Bole,2021-09-01,22.5,30.7
Bole,2021-09-02,21,26.6
Bole,2021-09-03,22.5,28.7
Bole,2021-09-04,23,29.5
Bole,2021-09-05,23.5,25
Bole,2021-09-06,21,29.7
Bole,2021-09-07,23,32.3
Bole,2021-09-08,24.3,32
Bole,2021-09-09,23.5,29.3
Bole,2021-09-10,24,30.5
Bole,2021-09-11,25,28.5
Bole,2021-09-12,22.5,29.5
Bole,2021-09-13,23.400000000000002,29
Bole,2021-09-14,22.5,31.3
Bole,2021-09-15,22.5,31
Bole,2021-09-16,22.6,30
Bole,2021-09-17,23.5,26.5
Bole,2021-09-18,20.6,31.7
Bole,2021-09-19,23.5,31.7
Bole,2021-09-20,23.5,32
Bole,2021-09-21,24.3,27
Bole,2021-09-22,23,29
Bole,2021-09-23,23.5,32.8
Bole,2021-09-24,23.400000000000002,30.5
Bole,2021-09-25,22,29.5
Bole,2021-09-26,22.5,31.3
Bole,2021-09-27,21.5,31.5
Bole,2021-09-28,22,32
Bole,2021-09-29,23,32.5
Bole,2021-09-30,22.5,25.6
Bole,NA,NA,NA
Bole,2021-10-01,22.5,31.5
Bole,2021-10-02,22.5,32
Bole,2021-10-03,24.5,32.5
Bole,2021-10-04,23.5,33.5
Bole,2021-10-05,23.5,33.4
Bole,2021-10-06,24.5,33
Bole,2021-10-07,22.5,33
Bole,2021-10-08,22.5,34
Bole,2021-10-09,23.5,34.5
Bole,2021-10-10,23.7,33.5
Bole,2021-10-11,23,33.5
Bole,2021-10-12,23.5,34.5
Bole,2021-10-13,24,35.5
Bole,2021-10-14,23,34.5
Bole,2021-10-15,23,33.6
Bole,2021-10-16,22.6,33.5
Bole,2021-10-17,22.400000000000002,33.5
Bole,2021-10-18,23.5,29.5
Bole,2021-10-19,22.5,31.5
Bole,2021-10-20,24.5,32.5
Bole,2021-10-21,23,34
Bole,2021-10-22,22.5,31.5
Bole,2021-10-23,22.5,32
Bole,2021-10-24,23.1,31.5
Bole,2021-10-25,24.5,31.6
Bole,2021-10-26,23.5,31.5
Bole,2021-10-27,22.8,32.5
Bole,2021-10-28,24.5,32
Bole,2021-10-29,22.5,34.300000000000004
Bole,2021-10-30,23,32
Bole,2021-10-31,22.5,33.5
Bole,2021-11-01,24.1,32
Bole,2021-11-02,21.6,33.5
Bole,2021-11-03,22,35
Bole,2021-11-04,22.5,34.300000000000004
Bole,2021-11-05,23.5,35.5
Bole,2021-11-06,22.5,33.8
Bole,2021-11-07,23,34
Bole,2021-11-08,23,34.5
Bole,2021-11-09,24,34.5
Bole,2021-11-10,21.5,33.3
Bole,2021-11-11,23.5,33.5
Bole,2021-11-12,22.2,33.5
Bole,2021-11-13,23.5,33.5
Bole,2021-11-14,23.400000000000002,34.5
Bole,2021-11-15,23.5,34
Bole,2021-11-16,22.5,34
Bole,2021-11-17,22.5,34
Bole,2021-11-18,22,34.5
Bole,2021-11-19,21.5,35.300000000000004
Bole,2021-11-20,21,36
Bole,2021-11-21,20.5,35.7
Bole,2021-11-22,22,34.5
Bole,2021-11-23,22,36
Bole,2021-11-24,20.5,34.800000000000004
Bole,2021-11-25,21,36.5
Bole,2021-11-26,22,35.5
Bole,2021-11-27,22,36
Bole,2021-11-28,21.5,36
Bole,2021-11-29,20.6,36
Bole,2021-11-30,22,34.5
Bole,NA,NA,NA
Bole,2021-12-01,22,36
Bole,2021-12-02,18.8,36.7
Bole,2021-12-03,21.5,35.5
Bole,2021-12-04,21,35
Bole,2021-12-05,20,35.5
Bole,2021-12-06,17,36
Bole,2021-12-07,20.5,34.6
Bole,2021-12-08,21.5,35.5
Bole,2021-12-09,19.5,35.5
Bole,2021-12-10,16.5,35.5
Bole,2021-12-11,16,35.5
Bole,2021-12-12,17.5,35.5
Bole,2021-12-13,19,37
Bole,2021-12-14,19.5,35.6
Bole,2021-12-15,21.5,33
Bole,2021-12-16,23,35.5
Bole,2021-12-17,21,35
Bole,2021-12-18,20,35
Bole,2021-12-19,23,35
Bole,2021-12-20,21,34
Bole,2021-12-21,21.3,35.5
Bole,2021-12-22,21.6,36
Bole,2021-12-23,19.5,36.5
Bole,2021-12-24,16,35.5
Bole,2021-12-25,17.5,37
Bole,2021-12-26,16.5,38.5
Bole,2021-12-27,16,36.2
Bole,2021-12-28,16,36
Bole,2021-12-29,18,36.5
Bole,2021-12-30,18.5,36.5
Bole,2021-12-31,16,36.5
Bole,2022-01-01,18.7,36
Bole,2022-01-02,18.5,36.5
Bole,2022-01-03,20.5,33
Bole,2022-01-04,19,33.9
Bole,2022-01-05,20.5,35.5
Bole,2022-01-06,19,35.5
Bole,2022-01-07,18.5,35.5
Bole,2022-01-08,18.5,35.6
Bole,2022-01-09,19.5,36.5
Bole,2022-01-10,18,36
Bole,2022-01-11,18,36
Bole,2022-01-12,16.5,37
Bole,2022-01-13,16.5,38
Bole,2022-01-14,17.5,38.5
Bole,2022-01-15,23.5,37
Bole,2022-01-16,21.8,37.2
Bole,2022-01-17,19,37.2
Bole,2022-01-18,18.5,34.5
Bole,2022-01-19,19,34.5
Bole,2022-01-20,17.5,35
Bole,2022-01-21,19,34.5
Bole,2022-01-22,19,35
Bole,2022-01-23,20.5,35.5
Bole,2022-01-24,20.5,35.5
Bole,2022-01-25,20.5,35.5
Bole,2022-01-26,17.5,36
Bole,2022-01-27,16,36
Bole,2022-01-28,17,36.5
Bole,2022-01-29,23.5,37
Bole,2022-01-30,20,36
Bole,2022-01-31,19,36.5
Bole,2022-02-01,19,36
Bole,2022-02-02,18,36.300000000000004
Bole,2022-02-03,22,37
Bole,2022-02-04,19.5,37
Bole,2022-02-05,20,36.5
Bole,2022-02-06,20,36.5
Bole,2022-02-07,22.5,36
Bole,2022-02-08,22.5,37.5
Bole,2022-02-09,19,37.5
Bole,2022-02-10,19.3,39
